5.600000000000000000e+01,7.500000000000000000e+01,2.500000000000000000e+01,1.262100000000000000e+04,7.349000000000000000e+03,5.681000000000000000e+03,2.510000000000000000e+03,3.400000000000000000e+03,5.506000000000000000e+03,1.383000000000000000e+03,3.846000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
5.400000000000000000e+01,7.400000000000000000e+01,7.500000000000000000e+01,1.660200000000000000e+04,1.838700000000000000e+04,1.297500000000000000e+04,6.035000000000000000e+03,4.599000000000000000e+03,4.952000000000000000e+03,2.708000000000000000e+03,1.301000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
5.400000000000000000e+01,6.100000000000000000e+01,8.900000000000000000e+01,8.845000000000000000e+03,1.918600000000000000e+04,5.893000000000000000e+03,6.425000000000000000e+03,1.880100000000000000e+04,5.321000000000000000e+03,3.307000000000000000e+03,2.184000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
5.000000000000000000e+01,5.600000000000000000e+01,3.600000000000000000e+01,3.159000000000000000e+03,1.072700000000000000e+04,1.061500000000000000e+04,3.412000000000000000e+03,6.760000000000000000e+03,3.009000000000000000e+03,2.738000000000000000e+03,2.024000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
4.800000000000000000e+01,6.300000000000000000e+01,3.400000000000000000e+01,3.899000000000000000e+03,1.526600000000000000e+04,2.386800000000000000e+04,6.137000000000000000e+03,7.475000000000000000e+03,1.387100000000000000e+04,3.061000000000000000e+03,4.230000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
5.300000000000000000e+01,5.700000000000000000e+01,5.000000000000000000e+00,9.562000000000000000e+03,1.092300000000000000e+04,7.193000000000000000e+03,1.895000000000000000e+03,6.119000000000000000e+03,3.698000000000000000e+03,4.842000000000000000e+03,6.351000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
6.600000000000000000e+01,5.600000000000000000e+01,-5.600000000000000000e+01,1.824900000000000000e+04,1.713600000000000000e+04,1.021200000000000000e+04,4.318000000000000000e+03,6.467000000000000000e+03,2.996000000000000000e+04,8.553000000000000000e+03,5.253000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
7.000000000000000000e+01,5.700000000000000000e+01,3.700000000000000000e+01,1.311600000000000000e+04,1.519300000000000000e+04,2.781000000000000000e+03,2.293400000000000000e+04,7.724000000000000000e+03,8.616000000000000000e+03,4.839000000000000000e+03,3.823000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
8.000000000000000000e+01,3.500000000000000000e+01,9.000000000000000000e+00,1.339100000000000000e+04,8.065000000000000000e+03,2.021000000000000000e+03,7.570000000000000000e+02,8.919000000000000000e+03,8.078000000000000000e+03,3.775000000000000000e+03,2.429000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
8.000000000000000000e+01,4.300000000000000000e+01,3.900000000000000000e+01,3.131000000000000000e+03,1.291800000000000000e+04,1.172800000000000000e+04,1.008100000000000000e+04,5.994000000000000000e+03,6.447000000000000000e+03,4.010000000000000000e+03,1.322000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
5.300000000000000000e+01,5.000000000000000000e+01,-2.620000000000000000e+02,2.404420000000000000e+05,9.344200000000000000e+04,2.826900000000000000e+04,2.748600000000000000e+04,1.065700000000000000e+04,6.546000000000000000e+03,1.885000000000000000e+03,2.828000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
4.300000000000000000e+01,2.900000000000000000e+01,5.200000000000000000e+01,8.382480000000000000e+05,2.480150000000000000e+05,2.515200000000000000e+04,1.405100000000000000e+04,1.039300000000000000e+04,1.843000000000000000e+04,7.072000000000000000e+03,3.884000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
3.500000000000000000e+01,3.500000000000000000e+01,5.400000000000000000e+01,1.202400000000000000e+04,1.250100000000000000e+04,2.020000000000000000e+03,1.811000000000000000e+03,6.114000000000000000e+03,5.047000000000000000e+03,1.585000000000000000e+03,3.750000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
3.700000000000000000e+01,3.800000000000000000e+01,3.600000000000000000e+01,1.065700000000000000e+04,6.223000000000000000e+03,7.777000000000000000e+03,8.323000000000000000e+03,4.347000000000000000e+03,4.542000000000000000e+03,5.181000000000000000e+03,1.649000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
5.100000000000000000e+01,2.900000000000000000e+01,2.000000000000000000e+01,3.998100000000000000e+04,2.278800000000000000e+04,2.586000000000000000e+03,8.637000000000000000e+03,1.318400000000000000e+04,8.497000000000000000e+03,4.322000000000000000e+03,3.977000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
6.000000000000000000e+01,3.500000000000000000e+01,7.200000000000000000e+01,1.937700000000000000e+04,2.258800000000000000e+04,8.560000000000000000e+02,5.850000000000000000e+03,4.426000000000000000e+03,5.228000000000000000e+03,7.093000000000000000e+03,3.643000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
5.600000000000000000e+01,3.500000000000000000e+01,5.900000000000000000e+01,3.744800000000000000e+04,2.492700000000000000e+04,3.549000000000000000e+03,2.801000000000000000e+03,6.282000000000000000e+03,6.379000000000000000e+03,7.205000000000000000e+03,2.263000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
5.400000000000000000e+01,3.500000000000000000e+01,4.800000000000000000e+01,2.623500000000000000e+04,1.641000000000000000e+04,1.462100000000000000e+04,1.440300000000000000e+04,4.057000000000000000e+03,7.225000000000000000e+03,8.782000000000000000e+03,5.659000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
4.400000000000000000e+01,5.000000000000000000e+01,8.600000000000000000e+01,4.091000000000000000e+05,5.377600000000000000e+04,1.757100000000000000e+04,6.117400000000000000e+04,1.167900000000000000e+04,1.267800000000000000e+04,1.489100000000000000e+04,6.397000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
4.100000000000000000e+01,5.300000000000000000e+01,3.600000000000000000e+01,2.371020000000000000e+05,5.391900000000000000e+04,1.544900000000000000e+04,4.500000000000000000e+03,9.312000000000000000e+03,9.109000000000000000e+03,6.197000000000000000e+03,3.683000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
4.300000000000000000e+01,8.000000000000000000e+01,3.300000000000000000e+01,7.678000000000000000e+03,4.734000000000000000e+03,8.755000000000000000e+03,1.014700000000000000e+04,3.331000000000000000e+03,5.167000000000000000e+03,2.100000000000000000e+03,2.110000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
3.500000000000000000e+01,7.700000000000000000e+01,8.000000000000000000e+00,1.551200000000000000e+04,1.031200000000000000e+04,1.006000000000000000e+04,7.372000000000000000e+03,6.474000000000000000e+03,1.748000000000000000e+03,1.173000000000000000e+03,7.890000000000000000e+02,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
4.700000000000000000e+01,7.000000000000000000e+01,6.800000000000000000e+01,1.017400000000000000e+04,1.085900000000000000e+04,4.348000000000000000e+03,9.921000000000000000e+03,2.996000000000000000e+03,7.220000000000000000e+03,2.952000000000000000e+03,3.210000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
5.600000000000000000e+01,7.800000000000000000e+01,1.100000000000000000e+01,7.576000000000000000e+03,6.987000000000000000e+03,2.178000000000000000e+03,7.420000000000000000e+03,5.171000000000000000e+03,7.014000000000000000e+03,1.481000000000000000e+03,1.375000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
6.000000000000000000e+01,6.400000000000000000e+01,5.700000000000000000e+01,1.460200000000000000e+04,1.104800000000000000e+04,4.975000000000000000e+03,4.258000000000000000e+03,4.144000000000000000e+03,6.825000000000000000e+03,3.396000000000000000e+03,1.520000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
6.600000000000000000e+01,6.400000000000000000e+01,4.400000000000000000e+01,2.661000000000000000e+03,7.393000000000000000e+03,8.153000000000000000e+03,3.327000000000000000e+03,2.221000000000000000e+03,2.859000000000000000e+03,1.297000000000000000e+03,2.478000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
6.600000000000000000e+01,6.900000000000000000e+01,2.500000000000000000e+01,1.395200000000000000e+04,3.248000000000000000e+03,2.742000000000000000e+03,5.996000000000000000e+03,1.859000000000000000e+03,3.657000000000000000e+03,2.466000000000000000e+03,2.398000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
5.600000000000000000e+01,6.600000000000000000e+01,4.800000000000000000e+01,1.274900000000000000e+04,2.866500000000000000e+04,8.321000000000000000e+03,5.473000000000000000e+03,2.908000000000000000e+03,4.400000000000000000e+03,3.233000000000000000e+03,2.535000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
5.300000000000000000e+01,7.000000000000000000e+01,-1.000000000000000000e+00,6.822000000000000000e+03,1.051000000000000000e+04,4.799000000000000000e+03,9.163000000000000000e+03,2.748000000000000000e+03,5.381000000000000000e+03,3.961000000000000000e+03,1.870000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
6.100000000000000000e+01,6.700000000000000000e+01,4.000000000000000000e+01,2.569200000000000000e+04,1.012100000000000000e+04,2.464000000000000000e+03,9.906000000000000000e+03,8.420000000000000000e+02,8.246000000000000000e+03,4.404000000000000000e+03,2.048000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
5.700000000000000000e+01,5.700000000000000000e+01,6.400000000000000000e+01,1.087800000000000000e+04,7.380000000000000000e+03,4.146000000000000000e+03,3.211000000000000000e+03,6.994000000000000000e+03,3.633000000000000000e+03,9.210000000000000000e+02,1.898000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
6.900000000000000000e+01,5.300000000000000000e+01,-9.000000000000000000e+00,3.074000000000000000e+03,1.573200000000000000e+04,1.309000000000000000e+03,5.597000000000000000e+03,2.950000000000000000e+03,8.409000000000000000e+03,1.353000000000000000e+03,6.530000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
7.800000000000000000e+01,4.400000000000000000e+01,2.500000000000000000e+01,4.468000000000000000e+03,9.442000000000000000e+03,1.178000000000000000e+03,5.113000000000000000e+03,7.900000000000000000e+02,9.311000000000000000e+03,3.361000000000000000e+03,1.433000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
6.600000000000000000e+01,4.700000000000000000e+01,-2.000000000000000000e+01,7.969000000000000000e+03,1.020500000000000000e+04,1.100300000000000000e+04,1.585000000000000000e+03,3.297000000000000000e+03,2.518000000000000000e+03,2.987000000000000000e+03,2.216000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
7.400000000000000000e+01,4.700000000000000000e+01,3.200000000000000000e+01,9.904000000000000000e+03,4.399000000000000000e+03,2.477000000000000000e+03,5.915000000000000000e+03,8.204000000000000000e+03,6.720000000000000000e+03,1.874000000000000000e+03,3.340000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
6.400000000000000000e+01,6.100000000000000000e+01,-6.000000000000000000e+00,1.053900000000000000e+04,1.126500000000000000e+04,5.672000000000000000e+03,1.018200000000000000e+04,2.964000000000000000e+03,3.716000000000000000e+03,2.133000000000000000e+03,1.955000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
4.700000000000000000e+01,7.800000000000000000e+01,3.800000000000000000e+01,4.275300000000000000e+04,1.389300000000000000e+04,1.036000000000000000e+03,2.212900000000000000e+04,1.226000000000000000e+03,2.727000000000000000e+03,5.298000000000000000e+03,2.795000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
4.700000000000000000e+01,8.800000000000000000e+01,1.000000000000000000e+01,3.293700000000000000e+04,1.110600000000000000e+04,1.257100000000000000e+04,1.843400000000000000e+04,1.517000000000000000e+03,4.595000000000000000e+03,3.660000000000000000e+03,1.349000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
4.800000000000000000e+01,8.800000000000000000e+01,2.900000000000000000e+01,7.688000000000000000e+03,6.185000000000000000e+03,6.536000000000000000e+03,3.810000000000000000e+03,3.160000000000000000e+03,1.248100000000000000e+04,2.151000000000000000e+03,2.185000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
5.400000000000000000e+01,8.700000000000000000e+01,-4.200000000000000000e+01,1.473300000000000000e+04,9.067000000000000000e+03,5.054000000000000000e+03,1.020800000000000000e+04,3.383000000000000000e+03,6.439000000000000000e+03,1.292000000000000000e+03,1.665000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
6.700000000000000000e+01,7.800000000000000000e+01,6.600000000000000000e+01,9.298000000000000000e+03,7.050000000000000000e+03,1.013700000000000000e+04,2.163000000000000000e+03,4.738000000000000000e+03,6.785000000000000000e+03,1.451000000000000000e+03,3.068000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
7.500000000000000000e+01,6.100000000000000000e+01,8.100000000000000000e+01,3.496800000000000000e+04,1.713000000000000000e+04,3.171000000000000000e+03,8.912000000000000000e+03,5.596000000000000000e+03,7.469000000000000000e+03,2.748000000000000000e+03,2.515000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
6.600000000000000000e+01,5.100000000000000000e+01,2.700000000000000000e+01,1.802100000000000000e+04,1.458900000000000000e+04,1.997000000000000000e+03,3.068000000000000000e+03,2.415000000000000000e+03,4.622000000000000000e+03,3.329000000000000000e+03,1.842000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
6.300000000000000000e+01,5.100000000000000000e+01,4.000000000000000000e+01,5.507000000000000000e+03,1.058200000000000000e+04,1.635000000000000000e+03,1.727100000000000000e+04,8.349000000000000000e+03,6.029000000000000000e+03,2.703000000000000000e+03,1.327000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
6.000000000000000000e+01,4.400000000000000000e+01,5.300000000000000000e+01,2.295800000000000000e+04,2.207200000000000000e+04,6.659000000000000000e+03,5.470000000000000000e+03,3.023000000000000000e+03,7.450000000000000000e+03,2.560000000000000000e+03,1.365000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
5.100000000000000000e+01,5.700000000000000000e+01,4.200000000000000000e+01,4.516000000000000000e+03,1.327500000000000000e+04,6.048000000000000000e+03,3.093700000000000000e+04,1.294500000000000000e+04,4.998000000000000000e+03,2.338000000000000000e+03,3.378000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
4.700000000000000000e+01,6.700000000000000000e+01,-9.000000000000000000e+00,3.119200000000000000e+04,1.331500000000000000e+04,6.095000000000000000e+03,1.325000000000000000e+04,1.789400000000000000e+04,4.526000000000000000e+03,2.324000000000000000e+03,1.778000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
4.700000000000000000e+01,6.700000000000000000e+01,1.200000000000000000e+01,8.629000000000000000e+03,1.070800000000000000e+04,1.675200000000000000e+04,6.735000000000000000e+03,1.353200000000000000e+04,7.510000000000000000e+03,5.930000000000000000e+02,2.054000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
3.800000000000000000e+01,7.500000000000000000e+01,5.300000000000000000e+01,8.300000000000000000e+03,3.200400000000000000e+04,1.228000000000000000e+03,2.554800000000000000e+04,3.717000000000000000e+03,4.053000000000000000e+03,1.592000000000000000e+03,2.465000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
3.700000000000000000e+01,6.400000000000000000e+01,1.300000000000000000e+01,1.590600000000000000e+04,2.975300000000000000e+04,1.206900000000000000e+04,7.344000000000000000e+03,4.331000000000000000e+03,4.263000000000000000e+03,2.294000000000000000e+03,1.652000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
4.400000000000000000e+01,5.400000000000000000e+01,-5.000000000000000000e+00,1.122600000000000000e+04,1.543900000000000000e+04,3.460000000000000000e+03,1.831000000000000000e+03,2.744000000000000000e+03,7.334000000000000000e+03,2.663000000000000000e+03,2.127000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
3.700000000000000000e+01,4.400000000000000000e+01,4.200000000000000000e+01,9.754000000000000000e+03,5.885100000000000000e+04,1.389800000000000000e+04,1.088000000000000000e+04,1.057200000000000000e+04,7.556000000000000000e+03,2.159000000000000000e+03,2.159000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
4.300000000000000000e+01,4.100000000000000000e+01,6.400000000000000000e+01,5.042000000000000000e+03,1.453700000000000000e+04,6.608000000000000000e+03,8.235000000000000000e+03,7.984000000000000000e+03,4.261000000000000000e+03,2.178000000000000000e+03,2.316000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
3.700000000000000000e+01,4.400000000000000000e+01,1.700000000000000000e+01,9.194250000000000000e+05,2.005800000000000000e+04,2.147000000000000000e+03,1.228000000000000000e+04,1.678000000000000000e+03,1.365000000000000000e+03,9.340000000000000000e+02,3.120000000000000000e+02,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
